"id","title","description","link","image_link","price","sale_price","category","availability","group_id","group_leader","attributes"
"m84","Stretch Chinos","Cotton-elastane chinos with hidden stretch. Comfort without compromising shape.","http://localhost:8080/product/detail.html?id=m84","https://images.unsplash.com/photo-1487222477894-8943e31ef7b2?w=400&h=500&fit=crop&q=80","115.00","","Clothing > Men","in stock","m84","true","color=Navy/size=M/gender=Men"
"m85","Tailored Shorts","Tailored shorts in cotton twill. Above-the-knee cut with a flat front.","http://localhost:8080/product/detail.html?id=m85","https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80","85.00","","Clothing > Men","in stock","m85","true","color=Beige/size=L/gender=Men"
"m86","Bermuda Shorts","Cotton Bermuda shorts with a relaxed fit. Mid-thigh length with side pockets.","http://localhost:8080/product/detail.html?id=m86","https://images.unsplash.com/photo-1463453091185-61582044d556?w=400&h=500&fit=crop&q=80","75.00","","Clothing > Men","in stock","m86","true","color=Brown/size=XL/gender=Men"
"m87","Swim Trunks","Quick-dry swim trunks with internal mesh. Side pockets and drawstring waist.","http://localhost:8080/product/detail.html?id=m87","https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80","65.00","","Clothing > Men","in stock","m87","true","color=Grey/size=XS/gender=Men"
"m88","Tweed Trousers","Slim-fit trousers in Donegal tweed. Colourful neps add heritage character.","http://localhost:8080/product/detail.html?id=m88","https://images.unsplash.com/photo-1500648767791-00dcc994a43e?w=400&h=500&fit=crop&q=80","155.00","","Clothing > Men","in stock","m88","true","color=Camel/size=S/gender=Men"
"m89","Seersucker Trousers","Lightweight seersucker trousers with a flat front. Puckered texture stays cool.","http://localhost:8080/product/detail.html?id=m89","https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80","105.00","","Clothing > Men","in stock","m89","true","color=Ivory/size=M/gender=Men"
"m90","Canvas Trousers","Heavy cotton canvas trousers with a straight leg. Workwear-inspired with reinforced knees.","http://localhost:8080/product/detail.html?id=m90","https://images.unsplash.com/photo-1519085360753-af0119f7cbe7?w=400&h=500&fit=crop&q=80","105.00","","Clothing > Men","in stock","m90","true","color=Red/size=L/gender=Men"
"m91","Tech Trousers","Performance trousers in four-way stretch fabric. Water-resistant with zip pockets.","http://localhost:8080/product/detail.html?id=m91","https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80","125.00","","Clothing > Men","in stock","m91","true","color=Green/size=XL/gender=Men"
"m92","Straight Jeans","Straight-leg jeans in rigid denim. Classic five-pocket with a regular rise.","http://localhost:8080/product/detail.html?id=m92","https://images.unsplash.com/photo-1487222477894-8943e31ef7b2?w=400&h=500&fit=crop&q=80","125.00","","Clothing > Men","in stock","m92","true","color=Black/size=XS/gender=Men"
"m93","Wool Flannel Trousers","Mid-grey flannel trousers in pure wool. A menswear essential.","http://localhost:8080/product/detail.html?id=m93","https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80","165.00","","Clothing > Men","in stock","m93","true","color=White/size=S/gender=Men"
"m94","Tapered Cargo Pants","Modern cargo pants with a tapered leg. Cotton-blend with utility pockets.","http://localhost:8080/product/detail.html?id=m94","https://images.unsplash.com/photo-1463453091185-61582044d556?w=400&h=500&fit=crop&q=80","125.00","","Clothing > Men","in stock","m94","true","color=Navy/size=M/gender=Men"
"m95","Fatigue Pants","Military-inspired fatigue pants in washed cotton. Relaxed fit with button fly.","http://localhost:8080/product/detail.html?id=m95","https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80","115.00","","Clothing > Men","in stock","m95","true","color=Beige/size=L/gender=Men"
"m96","Wool Overcoat","Single-breasted long overcoat in Italian wool. Concealed button placket.","http://localhost:8080/product/detail.html?id=m96","https://images.unsplash.com/photo-1500648767791-00dcc994a43e?w=400&h=500&fit=crop&q=80","380.00","","Clothing > Men","in stock","m96","true","color=Brown/size=XL/gender=Men"
"m97","Leather Jacket","Biker jacket in full-grain leather. YKK zips throughout with quilted lining.","http://localhost:8080/product/detail.html?id=m97","https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80","340.00","","Clothing > Men","in stock","m97","true","color=Grey/size=XS/gender=Men"
"m98","Trench Coat","Classic Mackintosh-style trench in gabardine. Belted waist with storm flap.","http://localhost:8080/product/detail.html?id=m98","https://images.unsplash.com/photo-1519085360753-af0119f7cbe7?w=400&h=500&fit=crop&q=80","365.00","","Clothing > Men","in stock","m98","true","color=Camel/size=S/gender=Men"
"m99","Quilted Jacket","Diamond-quilted jacket with corduroy collar. Snap-front closure with check lining.","http://localhost:8080/product/detail.html?id=m99","https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80","195.00","","Clothing > Men","in stock","m99","true","color=Ivory/size=M/gender=Men"
"m100","Pea Coat","Double-breasted pea coat in Italian wool. Anchor-embossed buttons.","http://localhost:8080/product/detail.html?id=m100","https://images.unsplash.com/photo-1487222477894-8943e31ef7b2?w=400&h=500&fit=crop&q=80","295.00","","Clothing > Men","in stock","m100","true","color=Red/size=L/gender=Men"
"m101","Parka","Fishtail parka with faux-fur-lined hood. Waterproof shell with warm padding.","http://localhost:8080/product/detail.html?id=m101","https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80","275.00","","Clothing > Men","in stock","m101","true","color=Green/size=XL/gender=Men"
"m102","Bomber Jacket","MA-1 bomber jacket in nylon twill. Ribbed collar, cuffs, and hem.","http://localhost:8080/product/detail.html?id=m102","https://images.unsplash.com/photo-1463453091185-61582044d556?w=400&h=500&fit=crop&q=80","195.00","","Clothing > Men","in stock","m102","true","color=Black/size=XS/gender=Men"
"m103","Harrington Jacket","Classic Harrington jacket in cotton-poly blend. Tartan lining with a stand collar.","http://localhost:8080/product/detail.html?id=m103","https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80","185.00","","Clothing > Men","in stock","m103","true","color=White/size=S/gender=Men"
"m104","Suede Jacket","Trucker-style jacket in goat suede. Snap-front closure with side pockets.","http://localhost:8080/product/detail.html?id=m104","https://images.unsplash.com/photo-1500648767791-00dcc994a43e?w=400&h=500&fit=crop&q=80","295.00","","Clothing > Men","in stock","m104","true","color=Navy/size=M/gender=Men"
"m105","Denim Jacket","Classic denim trucker jacket in rigid selvedge. Brass buttons and chest pockets.","http://localhost:8080/product/detail.html?id=m105","https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80","145.00","","Clothing > Men","in stock","m105","true","color=Beige/size=L/gender=Men"
"m106","Down Puffer Jacket","Lightweight goose-down puffer. Packable design with a water-resistant shell.","http://localhost:8080/product/detail.html?id=m106","https://images.unsplash.com/photo-1519085360753-af0119f7cbe7?w=400&h=500&fit=crop&q=80","225.00","","Clothing > Men","in stock","m106","true","color=Brown/size=XL/gender=Men"
"m107","Field Jacket","Cotton canvas field jacket with four pockets. Military heritage with a modern fit.","http://localhost:8080/product/detail.html?id=m107","https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80","215.00","","Clothing > Men","in stock","m107","true","color=Grey/size=XS/gender=Men"
"m108","Wax Jacket","Waxed cotton jacket with corduroy collar. Water-resistant for outdoor pursuits.","http://localhost:8080/product/detail.html?id=m108","https://images.unsplash.com/photo-1487222477894-8943e31ef7b2?w=400&h=500&fit=crop&q=80","245.00","","Clothing > Men","in stock","m108","true","color=Camel/size=S/gender=Men"
"m109","Shearling Jacket","Genuine shearling aviator jacket. Warm wool interior with rugged leather exterior.","http://localhost:8080/product/detail.html?id=m109","https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80","495.00","","Clothing > Men","in stock","m109","true","color=Ivory/size=M/gender=Men"
"m110","Mac Coat","Lightweight rubberised mac in olive. Hidden zip with snap-button placket.","http://localhost:8080/product/detail.html?id=m110","https://images.unsplash.com/photo-1463453091185-61582044d556?w=400&h=500&fit=crop&q=80","225.00","","Clothing > Men","in stock","m110","true","color=Red/size=L/gender=Men"
"m111","Topcoat","Knee-length topcoat in wool-cashmere. Single-breasted with notch lapels.","http://localhost:8080/product/detail.html?id=m111","https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80","325.00","","Clothing > Men","in stock","m111","true","color=Green/size=XL/gender=Men"
"m112","Coach Jacket","Nylon coach jacket with snap front. Lightweight with a drawstring hem.","http://localhost:8080/product/detail.html?id=m112","https://images.unsplash.com/photo-1500648767791-00dcc994a43e?w=400&h=500&fit=crop&q=80","145.00","","Clothing > Men","in stock","m112","true","color=Black/size=XS/gender=Men"
"m113","Varsity Jacket","Wool-body varsity jacket with leather sleeves. Snap-front with ribbed trim.","http://localhost:8080/product/detail.html?id=m113","https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80","195.00","","Clothing > Men","in stock","m113","true","color=White/size=S/gender=Men"
"m114","Gilet","Down-filled gilet with a stand collar. Zip front with hand-warmer pockets.","http://localhost:8080/product/detail.html?id=m114","https://images.unsplash.com/photo-1519085360753-af0119f7cbe7?w=400&h=500&fit=crop&q=80","155.00","","Clothing > Men","in stock","m114","true","color=Navy/size=M/gender=Men"
"m115","Safari Jacket","Cotton safari jacket with bellows pockets. Belted waist with a collar.","http://localhost:8080/product/detail.html?id=m115","https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80","225.00","","Clothing > Men","in stock","m115","true","color=Beige/size=L/gender=Men"
"m116","Blouson Jacket","Lightweight blouson in cotton-linen blend. Elasticated hem with a zip front.","http://localhost:8080/product/detail.html?id=m116","https://images.unsplash.com/photo-1487222477894-8943e31ef7b2?w=400&h=500&fit=crop&q=80","175.00","","Clothing > Men","in stock","m116","true","color=Brown/size=XL/gender=Men"
"m117","Leather Blazer","Two-button blazer in soft nappa leather. Fully lined with patch pockets.","http://localhost:8080/product/detail.html?id=m117","https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80","395.00","","Clothing > Men","in stock","m117","true","color=Grey/size=XS/gender=Men"
"m118","Technical Jacket","Three-layer waterproof jacket with sealed seams. Packable hood and zip pockets.","http://localhost:8080/product/detail.html?id=m118","https://images.unsplash.com/photo-1463453091185-61582044d556?w=400&h=500&fit=crop&q=80","235.00","","Clothing > Men","in stock","m118","true","color=Camel/size=S/gender=Men"
"m119","Oversize Puffer","Oversized puffer coat with a hood. Sustainable recycled fill.","http://localhost:8080/product/detail.html?id=m119","https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80","245.00","","Clothing > Men","in stock","m119","true","color=Ivory/size=M/gender=Men"
"m120","Raglan Raincoat","Raglan-sleeve raincoat in bonded cotton. Clean silhouette with a hidden placket.","http://localhost:8080/product/detail.html?id=m120","https://images.unsplash.com/photo-1500648767791-00dcc994a43e?w=400&h=500&fit=crop&q=80","265.00","","Clothing > Men","in stock","m120","true","color=Red/size=L/gender=Men"
"m121","Knit Blazer","Ponte-knit blazer with a soft construction. The ease of knitwear, the look of tailoring.","http://localhost:8080/product/detail.html?id=m121","https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80","195.00","","Clothing > Men","in stock","m121","true","color=Green/size=XL/gender=Men"
"m122","Camel Overcoat","Full-length overcoat in camel wool. The quintessential investment coat.","http://localhost:8080/product/detail.html?id=m122","https://images.unsplash.com/photo-1519085360753-af0119f7cbe7?w=400&h=500&fit=crop&q=80","395.00","","Clothing > Men","in stock","m122","true","color=Black/size=XS/gender=Men"
"m123","Duffle Coat","Classic duffle coat in heavy wool. Toggle closure with a detachable hood.","http://localhost:8080/product/detail.html?id=m123","https://images.unsplash.com/photo-1480429370139-e0132c086e2a?w=400&h=500&fit=crop&q=80","285.00","","Clothing > Men","in stock","m123","true","color=White/size=S/gender=Men"
"m124","Nehru Vest","Quilted silk Nehru vest. Mandarin collar with a zip front.","http://localhost:8080/product/detail.html?id=m124","https://images.unsplash.com/photo-1487222477894-8943e31ef7b2?w=400&h=500&fit=crop&q=80","145.00","","Clothing > Men","in stock","m124","true","color=Navy/size=M/gender=Men"
"m125","Shirt Jacket","Heavy cotton overshirt-jacket hybrid. Snap buttons with chest pockets.","http://localhost:8080/product/detail.html?id=m125","https://images.unsplash.com/photo-1490578474895-699cd4e2cf59?w=400&h=500&fit=crop&q=80","165.00","","Clothing > Men","in stock","m125","true","color=Beige/size=L/gender=Men"
"m126","Merino Sweater","Crew-neck sweater in 18-micron extra-fine merino. Soft and wrinkle-resistant.","http://localhost:8080/product/detail.html?id=m126","https://images.unsplash.com/photo-1463453091185-61582044d556?w=400&h=500&fit=crop&q=80","195.00","","Clothing > Men","in stock","m126","true","color=Brown/size=XL/gender=Men"
"m127","Cashmere V-Neck","Pure cashmere V-neck sweater. Relaxed fit with ribbed trim.","http://localhost:8080/product/detail.html?id=m127","https://images.unsplash.com/photo-1542103749-8ef59b94f47e?w=400&h=500&fit=crop&q=80","245.00","","Clothing > Men","in stock","m127","true","color=Grey/size=XS/gender=Men"
"m128","Cable Knit Sweater","Fisherman-style cable-knit sweater in merino wool. Crew neck with heavy texture.","http://localhost:8080/product/detail.html?id=m128","https://images.unsplash.com/photo-1500648767791-00dcc994a43e?w=400&h=500&fit=crop&q=80","175.00","","Clothing > Men","in stock","m128","true","color=Camel/size=S/gender=Men"
"m129","Rollneck Sweater","Fine-gauge rollneck in extra-fine merino. A sleek cold-weather layer.","http://localhost:8080/product/detail.html?id=m129","https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=400&h=500&fit=crop&q=80","155.00","","Clothing > Men","in stock","m129","true","color=Ivory/size=M/gender=Men"
"m130","Cashmere Crew Neck","Grade-A cashmere crew neck. Relaxed fit in a classic weight.","http://localhost:8080/product/detail.html?id=m130","https://images.unsplash.com/photo-1519085360753-af0119f7cbe7?w=400&h=500&fit=crop&q=80","225.00","","Clothing > Men","in stock","m130","true","color=Red/size=L/gender=Men"
